,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name
8446,2548.0,32.02,69.87,2.54,21.58,2.83,14.31,316.88,69.11,Mississippian,HARTTER #1-34
8447,2548.5,29.26,68.58,2.52,21.84,2.9,14.58,316.65,69.48,Mississippian,HARTTER #1-34
8448,2549.0,26.3,68.49,2.51,18.83,2.88,14.6,316.27,68.56,Mississippian,HARTTER #1-34
8449,2549.5,25.98,69.41,2.51,14.63,2.81,14.41,315.58,67.24,Mississippian,HARTTER #1-34
8450,2550.0,25.92,70.79,2.51,12.54,2.72,14.13,314.84,65.96,Mississippian,HARTTER #1-34
8451,2550.5,28.02,72.46,2.52,13.62,2.65,13.8,314.11,64.73,Mississippian,HARTTER #1-34
8452,2551.0,31.74,74.5,2.53,16.52,2.72,13.42,313.71,65.17,Mississippian,HARTTER #1-34
8453,2551.5,33.77,76.97,2.52,18.86,2.93,12.99,314.21,66.7,Mississippian,HARTTER #1-34
8454,2552.0,35.47,79.89,2.5,20.03,3.13,12.52,315.5,68.81,Mississippian,HARTTER #1-34
8455,2552.5,36.66,82.28,2.49,20.5,3.15,12.15,317.11,71.5,Mississippian,HARTTER #1-34
8456,2553.0,36.45,83.61,2.51,20.35,3.09,11.96,318.68,73.62,Mississippian,HARTTER #1-34
8457,2553.5,35.84,83.7,2.52,19.07,2.95,11.95,319.78,75.03,Mississippian,HARTTER #1-34
8458,2554.0,34.58,82.65,2.53,18.31,2.77,12.1,319.96,75.03,Mississippian,HARTTER #1-34
8459,2554.5,31.85,80.4,2.53,17.96,2.63,12.44,319.31,73.57,Mississippian,HARTTER #1-34
8460,2555.0,27.93,77.91,2.5,16.56,2.61,12.83,318.42,71.53,Mississippian,HARTTER #1-34
8461,2555.5,27.77,75.79,2.48,15.68,2.73,13.2,317.54,68.93,Mississippian,HARTTER #1-34
8462,2556.0,30.13,75.05,2.49,16.56,2.81,13.32,316.8,66.44,Mississippian,HARTTER #1-34
8463,2556.5,30.46,75.91,2.54,17.26,2.75,13.17,316.5,65.24,Mississippian,HARTTER #1-34
8464,2557.0,29.89,78.33,2.56,16.44,2.61,12.77,316.71,66.56,Mississippian,HARTTER #1-34
8465,2557.5,30.84,81.06,2.54,15.35,2.52,12.34,317.22,68.17,Mississippian,HARTTER #1-34
8466,2558.0,32.67,83.39,2.53,16.44,2.59,11.99,317.5,69.32,Mississippian,HARTTER #1-34
8467,2558.5,32.1,84.52,2.52,19.63,2.74,11.83,317.07,71.53,Mississippian,HARTTER #1-34
8468,2559.0,31.14,85.27,2.51,21.98,2.81,11.73,315.92,73.35,Mississippian,HARTTER #1-34
8469,2559.5,31.36,86.18,2.49,21.25,2.85,11.6,314.47,74.32,Mississippian,HARTTER #1-34
8470,2560.0,32.26,86.71,2.48,20.13,2.93,11.53,313.29,75.09,Mississippian,HARTTER #1-34
8471,2560.5,30.38,86.03,2.48,19.52,3.0,11.62,312.82,73.93,Mississippian,HARTTER #1-34
8472,2561.0,27.17,84.31,2.48,18.69,3.0,11.86,313.03,71.66,Mississippian,HARTTER #1-34
8473,2561.5,28.46,81.04,2.51,18.49,3.02,12.34,313.81,70.08,Mississippian,HARTTER #1-34
8474,2562.0,31.41,76.79,2.54,18.83,3.07,13.02,315.19,69.7,Mississippian,HARTTER #1-34
8475,2562.5,32.29,72.22,2.55,18.67,3.03,13.85,317.54,69.79,Mississippian,HARTTER #1-34
8476,2563.0,31.55,67.87,2.54,18.19,2.99,14.73,320.92,70.22,Mississippian,HARTTER #1-34
8477,2563.5,30.39,63.46,2.52,16.39,3.09,15.76,325.3,69.9,Mississippian,HARTTER #1-34
8478,2564.0,30.15,58.26,2.53,12.83,3.24,17.16,330.48,68.22,Mississippian,HARTTER #1-34
8479,2564.5,33.66,52.26,2.55,9.36,3.42,19.15,335.93,67.8,Mississippian,HARTTER #1-34
8480,2565.0,41.46,46.3,2.56,7.24,3.71,21.6,340.84,67.56,Mississippian,HARTTER #1-34
8481,2565.5,46.95,41.09,2.58,6.77,3.92,24.35,344.26,66.1,Mississippian,HARTTER #1-34
8482,2566.0,46.71,36.48,2.61,6.52,3.75,27.41,345.92,64.73,Mississippian,HARTTER #1-34
8483,2566.5,42.75,32.4,2.64,5.36,3.43,30.88,346.06,63.34,Mississippian,HARTTER #1-34
8484,2567.0,36.32,28.82,2.65,4.65,3.39,34.7,345.41,61.65,Mississippian,HARTTER #1-34
8485,2567.5,29.22,25.61,2.63,4.82,3.48,39.07,344.52,59.74,Mississippian,HARTTER #1-34
8486,2568.0,25.1,22.59,2.61,4.8,3.6,44.27,343.62,57.78,Mississippian,HARTTER #1-34
8487,2568.5,22.08,20.51,2.61,4.49,3.9,48.77,342.85,55.95,Mississippian,HARTTER #1-34
8488,2569.0,18.3,18.78,2.62,3.83,4.21,53.26,342.29,53.46,Mississippian,HARTTER #1-34
8489,2569.5,16.49,17.42,2.63,3.03,4.45,57.41,341.85,52.64,Mississippian,HARTTER #1-34
8490,2570.0,14.8,16.12,2.65,2.27,4.57,62.03,341.42,52.46,Mississippian,HARTTER #1-34
8491,2570.5,13.72,14.83,2.66,1.71,4.55,67.44,341.0,51.2,Mississippian,HARTTER #1-34
8492,2571.0,14.61,13.66,2.65,1.42,4.75,73.19,340.5,50.02,Mississippian,HARTTER #1-34
8493,2571.5,14.21,12.6,2.63,1.23,5.1,79.36,339.86,49.43,Mississippian,HARTTER #1-34
8494,2572.0,12.28,12.37,2.62,1.07,5.21,80.85,339.25,49.21,Mississippian,HARTTER #1-34
8495,2572.5,12.8,13.02,2.62,1.11,5.05,76.81,338.92,49.31,Mississippian,HARTTER #1-34
8496,2573.0,14.34,14.48,2.64,1.25,4.86,69.05,338.99,49.71,Mississippian,HARTTER #1-34
8497,2573.5,14.71,16.66,2.65,1.26,4.84,60.08,339.42,49.98,Mississippian,HARTTER #1-34
8498,2574.0,15.91,18.71,2.64,1.43,5.03,53.44,339.96,50.15,Mississippian,HARTTER #1-34
8499,2574.5,20.37,20.18,2.62,2.39,5.07,49.56,340.37,50.95,Mississippian,HARTTER #1-34
8500,2575.0,28.22,20.98,2.61,4.62,4.68,47.66,340.63,52.02,Mississippian,HARTTER #1-34
8501,2575.5,36.62,21.26,2.62,7.6,4.23,47.04,340.65,53.33,Mississippian,HARTTER #1-34
8502,2576.0,40.14,21.31,2.64,9.12,4.0,46.93,340.38,54.62,Mississippian,HARTTER #1-34
8503,2576.5,35.98,21.03,2.65,7.64,4.08,47.56,339.65,54.85,Mississippian,HARTTER #1-34
8504,2577.0,27.67,20.35,2.63,5.0,4.41,49.15,338.26,53.94,Mississippian,HARTTER #1-34
8505,2577.5,20.49,19.1,2.61,2.86,4.75,52.37,336.31,52.2,Mississippian,HARTTER #1-34
8506,2578.0,17.8,17.29,2.61,1.77,4.9,57.83,334.21,50.39,Mississippian,HARTTER #1-34
8507,2578.5,18.9,15.49,2.64,1.47,4.86,64.59,332.14,49.55,Mississippian,HARTTER #1-34
8508,2579.0,19.61,13.95,2.67,1.5,4.88,71.69,330.15,49.37,Mississippian,HARTTER #1-34
8509,2579.5,17.84,13.26,2.67,1.63,4.91,75.43,328.26,49.6,Mississippian,HARTTER #1-34
8510,2580.0,16.87,13.26,2.65,1.77,4.67,75.39,326.56,49.83,Mississippian,HARTTER #1-34
8511,2580.5,17.34,13.67,2.64,1.67,4.39,73.16,325.15,49.41,Mississippian,HARTTER #1-34
8512,2581.0,16.46,14.16,2.63,1.46,4.39,70.63,324.15,48.66,Mississippian,HARTTER #1-34
8513,2581.5,15.03,14.4,2.62,1.37,4.55,69.43,323.56,48.56,Mississippian,HARTTER #1-34
8514,2582.0,14.28,14.48,2.61,1.37,4.62,69.07,323.14,49.04,Mississippian,HARTTER #1-34
8515,2582.5,15.28,14.46,2.61,1.39,4.55,69.14,322.75,49.56,Mississippian,HARTTER #1-34
8516,2583.0,15.1,14.41,2.62,1.4,4.48,69.42,322.45,50.09,Mississippian,HARTTER #1-34
8517,2583.5,13.56,14.61,2.64,1.38,4.65,68.47,322.45,50.32,Mississippian,HARTTER #1-34
8518,2584.0,13.81,14.87,2.66,1.37,4.96,67.23,322.69,49.92,Mississippian,HARTTER #1-34
8519,2584.5,14.64,15.17,2.66,1.32,5.19,65.9,323.18,49.69,Mississippian,HARTTER #1-34
8520,2585.0,15.3,15.37,2.65,1.3,5.33,65.04,324.08,50.35,Mississippian,HARTTER #1-34
8521,2585.5,16.81,15.29,2.63,1.55,5.43,65.39,325.49,51.24,Mississippian,HARTTER #1-34
8522,2586.0,16.86,15.27,2.62,1.85,5.56,65.48,327.25,52.07,Mississippian,HARTTER #1-34
8523,2586.5,17.07,15.1,2.62,2.13,5.52,66.25,328.96,52.97,Mississippian,HARTTER #1-34
8524,2587.0,19.67,14.93,2.64,2.22,5.31,66.96,330.03,53.31,Mississippian,HARTTER #1-34
8525,2587.5,20.78,14.89,2.65,2.0,5.02,67.15,330.27,53.16,Mississippian,HARTTER #1-34
8526,2588.0,20.01,14.51,2.65,1.87,4.82,68.91,329.93,53.0,Mississippian,HARTTER #1-34
8527,2588.5,18.25,14.2,2.66,1.84,4.7,70.4,329.01,52.81,Mississippian,HARTTER #1-34
8528,2589.0,16.74,14.31,2.67,1.89,4.6,69.86,327.72,52.72,Mississippian,HARTTER #1-34
8529,2589.5,16.94,15.88,2.69,1.99,4.45,63.01,326.41,52.57,Mississippian,HARTTER #1-34
8530,2590.0,16.98,19.08,2.69,1.9,4.33,52.41,325.23,52.87,Mississippian,HARTTER #1-34
8531,2590.5,17.59,23.82,2.67,2.08,4.38,42.08,324.22,54.22,Mississippian,HARTTER #1-34
8532,2591.0,19.81,29.5,2.65,2.63,4.42,33.9,323.22,55.38,Mississippian,HARTTER #1-34
8533,2591.5,22.55,34.64,2.63,3.51,4.31,28.88,321.9,55.25,Mississippian,HARTTER #1-34
8534,2592.0,22.87,38.7,2.6,5.37,4.16,25.84,320.36,55.75,Mississippian,HARTTER #1-34
8535,2592.5,21.81,41.34,2.56,8.76,3.97,24.19,318.91,57.95,Mississippian,HARTTER #1-34
8536,2593.0,22.79,42.92,2.54,13.22,3.67,23.3,317.45,61.12,Mississippian,HARTTER #1-34
8537,2593.5,23.1,44.03,2.55,15.66,3.39,22.71,315.53,64.11,Mississippian,HARTTER #1-34
8538,2594.0,21.38,44.38,2.57,12.37,3.24,22.53,313.18,65.32,Mississippian,HARTTER #1-34
8539,2594.5,21.71,43.71,2.61,8.4,3.08,22.88,310.98,63.03,Mississippian,HARTTER #1-34
8540,2595.0,22.51,42.19,2.63,6.27,3.08,23.71,309.36,59.46,Mississippian,HARTTER #1-34
8541,2595.5,21.5,40.59,2.62,5.82,3.45,24.64,308.4,57.85,Mississippian,HARTTER #1-34
8542,2596.0,19.09,39.4,2.58,6.7,3.77,25.38,307.8,57.5,Mississippian,HARTTER #1-34
8543,2596.5,17.61,39.21,2.56,8.82,3.77,25.5,307.36,58.16,Mississippian,HARTTER #1-34
8544,2597.0,17.58,39.69,2.57,10.89,3.75,25.2,306.8,59.83,Mississippian,HARTTER #1-34
8545,2597.5,16.49,40.33,2.57,11.52,3.88,24.79,305.85,61.28,Mississippian,HARTTER #1-34
8546,2598.0,17.15,40.33,2.58,11.09,4.07,24.8,304.51,61.71,Mississippian,HARTTER #1-34
8547,2598.5,21.43,39.21,2.57,9.89,4.24,25.51,302.98,61.66,Mississippian,HARTTER #1-34
8548,2599.0,24.01,36.93,2.57,9.12,4.28,27.08,301.56,61.52,Mississippian,HARTTER #1-34
8549,2599.5,23.35,33.83,2.56,8.84,4.0,29.57,300.47,61.55,Mississippian,HARTTER #1-34
8550,2600.0,21.95,30.69,2.57,7.88,3.65,32.58,299.75,61.15,Mississippian,HARTTER #1-34
8551,2600.5,21.21,27.79,2.58,6.44,3.6,36.0,299.33,60.16,Mississippian,HARTTER #1-34
8552,2601.0,20.58,25.31,2.6,5.42,3.88,39.52,299.08,58.66,Mississippian,HARTTER #1-34
8553,2601.5,19.9,23.35,2.59,4.78,4.22,42.84,298.99,57.41,Mississippian,HARTTER #1-34
8554,2602.0,21.72,21.86,2.58,4.66,4.41,45.74,299.07,57.33,Mississippian,HARTTER #1-34
8555,2602.5,25.62,20.85,2.57,4.94,4.45,47.96,299.28,57.73,Mississippian,HARTTER #1-34
8556,2603.0,26.6,20.07,2.58,5.3,4.42,49.82,299.46,57.53,Mississippian,HARTTER #1-34
8557,2603.5,24.76,19.62,2.61,5.32,4.45,50.97,299.6,56.76,Mississippian,HARTTER #1-34
8558,2604.0,23.58,19.19,2.62,4.94,4.54,52.1,299.77,55.67,Mississippian,HARTTER #1-34
8559,2604.5,24.32,18.75,2.61,4.42,4.56,53.33,300.1,54.61,Mississippian,HARTTER #1-34
8560,2605.0,23.87,18.2,2.6,3.65,4.61,54.94,300.76,54.09,Mississippian,HARTTER #1-34
8561,2605.5,22.08,17.6,2.59,3.15,4.71,56.83,301.75,54.42,Mississippian,HARTTER #1-34
8562,2606.0,21.04,17.2,2.6,3.15,4.71,58.13,302.73,55.44,Mississippian,HARTTER #1-34
8563,2606.5,20.53,16.97,2.64,3.28,4.54,58.91,303.44,56.77,Mississippian,HARTTER #1-34
8564,2607.0,22.24,17.04,2.68,3.53,4.31,58.68,304.0,57.52,Mississippian,HARTTER #1-34
8565,2607.5,25.57,17.38,2.66,3.71,4.21,57.55,304.51,57.19,Mississippian,HARTTER #1-34
8566,2608.0,26.38,17.92,2.63,3.71,4.35,55.81,304.96,56.08,Mississippian,HARTTER #1-34
8567,2608.5,23.56,18.63,2.6,3.89,4.61,53.69,305.38,55.21,Mississippian,HARTTER #1-34
8568,2609.0,20.03,19.28,2.58,4.37,4.88,51.86,305.85,54.82,Mississippian,HARTTER #1-34
8569,2609.5,18.77,19.8,2.56,4.69,5.02,50.5,306.64,54.92,Mississippian,HARTTER #1-34
8570,2610.0,18.42,20.11,2.56,4.63,4.84,49.73,307.89,55.48,Mississippian,HARTTER #1-34
8571,2610.5,18.02,19.99,2.58,4.64,4.51,50.03,309.61,55.73,Mississippian,HARTTER #1-34
8572,2611.0,17.25,19.75,2.59,4.58,4.33,50.64,311.57,55.37,Mississippian,HARTTER #1-34
8573,2611.5,16.27,19.34,2.58,4.4,4.24,51.71,313.71,55.2,Mississippian,HARTTER #1-34
8574,2612.0,16.36,18.85,2.58,4.03,4.26,53.04,316.08,55.26,Mississippian,HARTTER #1-34
8575,2612.5,18.07,18.28,2.59,3.58,4.42,54.71,318.3,54.85,Mississippian,HARTTER #1-34
8576,2613.0,19.69,17.57,2.62,3.14,4.57,56.92,320.04,54.61,Mississippian,HARTTER #1-34
8577,2613.5,20.02,16.88,2.64,3.05,4.57,59.26,321.11,54.95,Mississippian,HARTTER #1-34
8578,2614.0,19.75,16.28,2.65,3.47,4.49,61.42,321.48,55.04,Mississippian,HARTTER #1-34
8579,2614.5,21.72,15.83,2.64,3.69,4.42,63.18,321.32,54.81,Mississippian,HARTTER #1-34
8580,2615.0,26.17,15.61,2.64,3.35,4.43,64.08,321.02,54.48,Mississippian,HARTTER #1-34
8581,2615.5,27.42,15.35,2.63,3.01,4.6,65.13,320.75,53.65,Mississippian,HARTTER #1-34
8582,2616.0,26.58,15.3,2.63,3.05,4.77,65.38,320.65,52.58,Mississippian,HARTTER #1-34
8583,2616.5,29.27,15.37,2.64,3.1,4.72,65.08,320.71,52.44,Mississippian,HARTTER #1-34
8584,2617.0,32.24,15.7,2.65,2.96,4.54,63.67,320.71,53.06,Mississippian,HARTTER #1-34
8585,2617.5,30.1,16.69,2.64,2.84,4.47,59.93,320.53,53.72,Mississippian,HARTTER #1-34
8586,2618.0,26.51,18.33,2.63,2.95,4.47,54.56,320.21,54.57,Mississippian,HARTTER #1-34
8587,2618.5,25.69,20.66,2.63,3.32,4.45,48.44,319.74,55.34,Mississippian,HARTTER #1-34
8588,2619.0,26.21,23.76,2.63,3.96,4.49,42.1,319.24,55.94,Mississippian,HARTTER #1-34
8589,2619.5,26.95,26.91,2.62,4.65,4.62,37.18,318.85,56.7,Mississippian,HARTTER #1-34
8590,2620.0,26.66,29.61,2.62,5.27,4.77,33.77,318.47,57.38,Mississippian,HARTTER #1-34
8591,2620.5,23.89,31.5,2.61,6.16,4.77,31.75,317.94,58.31,Mississippian,HARTTER #1-34
8592,2621.0,21.53,32.54,2.6,7.87,4.51,30.73,317.59,59.17,Mississippian,HARTTER #1-34
8593,2621.5,19.2,32.69,2.59,10.09,4.1,30.59,318.16,59.29,Mississippian,HARTTER #1-34
8594,2622.0,19.65,31.98,2.61,10.74,3.74,31.27,320.11,59.22,Mississippian,HARTTER #1-34
8595,2622.5,24.11,30.67,2.64,8.73,3.57,32.61,323.53,59.07,Mississippian,HARTTER #1-34
8596,2623.0,25.79,28.99,2.65,6.05,3.73,34.49,327.6,58.57,Mississippian,HARTTER #1-34
8597,2623.5,24.28,26.89,2.64,4.23,4.13,37.2,331.19,58.19,Mississippian,HARTTER #1-34
8598,2624.0,22.56,24.79,2.62,3.41,4.48,40.34,333.57,57.85,Mississippian,HARTTER #1-34
8599,2624.5,20.68,23.13,2.63,3.2,4.49,43.24,334.49,57.09,Mississippian,HARTTER #1-34
8600,2625.0,20.08,22.31,2.65,3.56,4.39,44.83,334.26,56.46,Mississippian,HARTTER #1-34
8601,2625.5,20.63,22.56,2.66,4.38,4.34,44.33,333.04,56.75,Mississippian,HARTTER #1-34
8602,2626.0,21.97,23.63,2.67,5.04,4.25,42.32,331.37,57.21,Mississippian,HARTTER #1-34
8603,2626.5,24.27,25.37,2.67,5.46,4.2,39.43,329.69,57.16,Mississippian,HARTTER #1-34
8604,2627.0,25.96,27.24,2.65,5.76,4.24,36.7,328.13,56.88,Mississippian,HARTTER #1-34
8605,2627.5,23.87,28.57,2.64,5.82,4.24,35.0,326.97,56.3,Mississippian,HARTTER #1-34
8606,2628.0,21.71,29.11,2.63,6.62,4.15,34.35,326.4,56.14,Mississippian,HARTTER #1-34
8607,2628.5,23.37,28.99,2.63,8.55,3.98,34.49,326.59,56.47,Mississippian,HARTTER #1-34
8608,2629.0,25.66,28.39,2.63,10.23,3.73,35.22,327.6,56.82,Mississippian,HARTTER #1-34
8609,2629.5,26.65,27.38,2.63,9.86,3.65,36.53,329.31,56.92,Mississippian,HARTTER #1-34
8610,2630.0,28.3,26.11,2.64,7.0,3.91,38.3,331.16,56.49,Mississippian,HARTTER #1-34
8611,2630.5,26.05,24.39,2.64,4.39,4.41,41.0,332.6,55.58,Mississippian,HARTTER #1-34
8612,2631.0,21.89,22.68,2.63,3.0,4.71,44.09,333.32,54.94,Mississippian,HARTTER #1-34
8613,2631.5,22.63,21.04,2.63,2.32,4.82,47.53,333.39,53.97,Mississippian,HARTTER #1-34
8614,2632.0,26.53,19.59,2.64,1.88,4.78,51.03,333.1,52.86,Mississippian,HARTTER #1-34
8615,2632.5,27.83,18.65,2.65,1.88,4.76,53.62,332.59,52.34,Mississippian,HARTTER #1-34
8616,2633.0,25.36,18.42,2.64,2.31,4.82,54.27,331.96,52.53,Mississippian,HARTTER #1-34
8617,2633.5,23.46,18.94,2.62,2.75,4.9,52.79,331.29,52.84,Mississippian,HARTTER #1-34
8618,2634.0,23.41,19.83,2.63,2.79,4.77,50.43,330.63,53.2,Mississippian,HARTTER #1-34
8619,2634.5,25.4,21.18,2.65,2.45,4.48,47.22,329.95,53.42,Mississippian,HARTTER #1-34
8620,2635.0,27.59,22.65,2.66,2.37,4.3,44.15,329.27,53.32,Mississippian,HARTTER #1-34
8621,2635.5,27.95,23.98,2.65,2.65,4.28,41.7,328.78,53.61,Mississippian,HARTTER #1-34
8622,2636.0,26.33,25.13,2.65,3.11,4.37,39.79,328.65,54.44,Mississippian,HARTTER #1-34
8623,2636.5,24.3,26.42,2.65,3.8,4.5,37.86,329.1,55.01,Mississippian,HARTTER #1-34
8624,2637.0,22.58,27.3,2.65,4.35,4.54,36.63,330.16,55.06,Mississippian,HARTTER #1-34
8625,2637.5,21.64,27.17,2.67,4.9,4.5,36.81,331.57,54.53,Mississippian,HARTTER #1-34
8626,2638.0,22.32,27.29,2.68,5.54,4.46,36.65,333.09,53.97,Mississippian,HARTTER #1-34
8627,2638.5,22.28,27.45,2.68,5.7,4.32,36.44,335.05,53.61,Mississippian,HARTTER #1-34
8628,2639.0,21.84,28.84,2.67,5.3,4.22,34.67,337.98,53.45,Mississippian,HARTTER #1-34
8629,2639.5,23.97,33.19,2.65,4.42,4.31,30.18,342.29,53.22,Mississippian,HARTTER #1-34
8630,2640.0,27.11,41.03,2.67,3.82,4.39,24.37,347.4,52.88,Mississippian,HARTTER #1-34
8631,2640.5,30.14,52.65,2.71,4.14,4.19,19.04,352.62,53.01,Mississippian,HARTTER #1-34
8632,2641.0,34.68,67.24,2.73,5.55,3.77,14.87,357.66,54.38,Mississippian,HARTTER #1-34
8633,2641.5,43.26,83.89,2.71,8.23,3.41,11.94,362.65,57.89,Mississippian,HARTTER #1-34
8634,2642.0,59.84,100.84,2.67,11.58,3.23,9.92,367.48,62.57,Mississippian,HARTTER #1-34
8635,2642.5,84.35,116.0,2.59,14.25,3.25,8.63,371.32,67.49,Mississippian,HARTTER #1-34
8636,2643.0,108.1,128.56,2.52,17.27,3.26,7.78,373.78,73.03,Kinderhook,HARTTER #1-34
8637,2643.5,129.34,137.57,2.5,20.82,3.2,7.27,374.9,79.82,Kinderhook,HARTTER #1-34
8638,2644.0,140.28,143.72,2.55,23.05,3.17,6.96,374.92,84.63,Kinderhook,HARTTER #1-34
8639,2644.5,136.63,147.14,2.59,23.7,3.15,6.8,373.97,87.52,Kinderhook,HARTTER #1-34
8640,2645.0,131.56,147.09,2.59,23.52,3.13,6.8,372.55,90.55,Kinderhook,HARTTER #1-34
8641,2645.5,126.82,144.12,2.57,24.68,3.02,6.94,371.52,91.1,Kinderhook,HARTTER #1-34
8642,2646.0,120.9,139.58,2.57,25.05,2.87,7.16,371.4,90.42,Kinderhook,HARTTER #1-34
8643,2646.5,119.19,134.5,2.57,24.9,2.94,7.44,371.97,92.26,Kinderhook,HARTTER #1-34
8644,2647.0,118.19,130.87,2.56,24.89,3.22,7.64,372.49,93.48,Kinderhook,HARTTER #1-34
8645,2647.5,118.79,129.4,2.56,24.75,3.33,7.73,372.59,93.52,Kinderhook,HARTTER #1-34
8646,2648.0,123.26,129.46,2.57,25.06,3.17,7.72,372.52,94.98,Kinderhook,HARTTER #1-34
8647,2648.5,122.75,130.43,2.59,24.75,3.06,7.67,372.52,95.94,Kinderhook,HARTTER #1-34
8648,2649.0,122.11,131.61,2.6,24.83,3.12,7.6,372.68,95.45,Kinderhook,HARTTER #1-34
8649,2649.5,124.56,132.62,2.6,26.12,3.26,7.54,372.96,95.17,Kinderhook,HARTTER #1-34
8650,2650.0,125.21,133.14,2.57,26.09,3.38,7.51,373.03,94.74,Kinderhook,HARTTER #1-34
8651,2650.5,123.33,133.11,2.54,25.16,3.38,7.51,372.6,93.72,Kinderhook,HARTTER #1-34
8652,2651.0,119.69,132.8,2.55,24.23,3.34,7.53,371.68,93.09,Kinderhook,HARTTER #1-34
8653,2651.5,116.18,132.35,2.6,24.55,3.34,7.56,370.42,93.32,Kinderhook,HARTTER #1-34
8654,2652.0,114.75,132.02,2.6,25.99,3.35,7.57,369.23,94.92,Kinderhook,HARTTER #1-34
8655,2652.5,114.26,132.09,2.56,26.89,3.24,7.57,368.44,96.98,Kinderhook,HARTTER #1-34
8656,2653.0,117.89,132.6,2.54,26.28,3.16,7.54,368.17,97.34,Kinderhook,HARTTER #1-34
8657,2653.5,126.38,133.05,2.54,25.35,3.26,7.52,368.23,95.97,Kinderhook,HARTTER #1-34
8658,2654.0,130.69,133.41,2.55,25.4,3.34,7.5,368.35,94.13,Kinderhook,HARTTER #1-34
8659,2654.5,125.19,133.44,2.56,25.53,3.17,7.49,368.32,92.36,Kinderhook,HARTTER #1-34
8660,2655.0,120.1,133.28,2.55,25.99,3.02,7.5,367.99,92.35,Kinderhook,HARTTER #1-34
8661,2655.5,120.1,133.32,2.53,26.7,3.08,7.5,367.41,93.65,Kinderhook,HARTTER #1-34
8662,2656.0,118.89,133.49,2.53,28.09,3.27,7.49,366.95,94.38,Kinderhook,HARTTER #1-34
8663,2656.5,116.73,133.97,2.54,27.86,3.46,7.46,366.77,94.68,Kinderhook,HARTTER #1-34
8664,2657.0,118.82,134.57,2.55,27.08,3.51,7.43,366.67,94.95,Kinderhook,HARTTER #1-34
8665,2657.5,118.82,135.17,2.54,27.59,3.47,7.4,366.52,95.26,Kinderhook,HARTTER #1-34
8666,2658.0,110.01,135.6,2.53,27.8,3.4,7.37,366.38,95.02,Kinderhook,HARTTER #1-34
8667,2658.5,103.15,135.62,2.53,27.36,3.34,7.37,366.2,94.1,Kinderhook,HARTTER #1-34
8668,2659.0,108.38,135.49,2.55,26.06,3.28,7.38,365.91,93.2,Kinderhook,HARTTER #1-34
8669,2659.5,115.42,135.1,2.59,25.63,3.19,7.4,365.72,92.85,Kinderhook,HARTTER #1-34
8670,2660.0,116.83,134.65,2.61,27.54,3.11,7.43,365.8,93.77,Kinderhook,HARTTER #1-34
8671,2660.5,115.7,134.63,2.59,28.18,3.1,7.43,366.05,95.74,Kinderhook,HARTTER #1-34
8672,2661.0,116.24,134.84,2.55,27.69,3.13,7.42,366.34,96.61,Kinderhook,HARTTER #1-34
8673,2661.5,117.49,135.27,2.53,27.86,3.13,7.39,366.51,96.19,Kinderhook,HARTTER #1-34
8674,2662.0,116.14,135.62,2.53,27.81,3.16,7.37,366.34,93.93,Kinderhook,HARTTER #1-34
8675,2662.5,114.84,135.94,2.53,26.46,3.23,7.36,365.91,91.78,Kinderhook,HARTTER #1-34
8676,2663.0,116.73,136.09,2.53,24.51,3.3,7.35,365.57,92.26,Kinderhook,HARTTER #1-34
8677,2663.5,119.14,136.08,2.52,23.71,3.32,7.35,365.54,94.63,Kinderhook,HARTTER #1-34
8678,2664.0,118.29,136.2,2.52,24.15,3.28,7.34,365.82,97.4,Kinderhook,HARTTER #1-34
8679,2664.5,114.96,136.52,2.54,25.44,3.23,7.32,366.37,99.6,Kinderhook,HARTTER #1-34
8680,2665.0,112.52,136.83,2.57,25.68,3.21,7.31,367.12,99.88,Kinderhook,HARTTER #1-34
8681,2665.5,113.96,137.13,2.55,24.75,3.24,7.29,368.02,99.06,Kinderhook,HARTTER #1-34
8682,2666.0,116.28,137.27,2.51,24.15,3.26,7.29,368.81,97.74,Kinderhook,HARTTER #1-34
8683,2666.5,118.03,137.25,2.51,24.91,3.22,7.29,369.39,95.81,Kinderhook,HARTTER #1-34
8684,2667.0,121.71,137.0,2.54,25.65,3.21,7.3,369.71,94.11,Kinderhook,HARTTER #1-34
8685,2667.5,122.21,136.61,2.56,26.52,3.26,7.32,369.65,93.25,Kinderhook,HARTTER #1-34
8686,2668.0,124.34,136.26,2.56,27.37,3.29,7.34,369.25,93.04,Kinderhook,HARTTER #1-34
8687,2668.5,126.22,136.09,2.55,26.88,3.36,7.35,368.67,94.51,Kinderhook,HARTTER #1-34
8688,2669.0,125.6,136.29,2.54,26.36,3.38,7.34,368.22,96.62,Kinderhook,HARTTER #1-34
8689,2669.5,125.38,136.79,2.52,27.55,3.3,7.31,368.01,97.61,Kinderhook,HARTTER #1-34
8690,2670.0,122.49,137.43,2.52,27.11,3.2,7.28,367.91,97.14,Kinderhook,HARTTER #1-34
8691,2670.5,121.72,137.94,2.53,25.88,3.13,7.25,367.83,95.95,Kinderhook,HARTTER #1-34
8692,2671.0,124.7,137.97,2.52,25.98,3.09,7.25,367.6,94.39,Kinderhook,HARTTER #1-34
8693,2671.5,121.14,137.62,2.5,26.36,3.1,7.27,367.1,93.36,Kinderhook,HARTTER #1-34
