,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name,Log_ILD,Log_CILD
177,358.4,68.46,59.25,2.47,20.35,3.8,16.88,241.84,102.12,Unknown,BAUMGARTNER 1-23 #1,2.826129489167811,4.081765780015241
178,358.9,51.63,58.78,2.51,13.43,4.26,17.01,242.5,102.95,Unknown,BAUMGARTNER 1-23 #1,2.8338014064077703,4.073801660990771
179,359.4,40.88,59.08,2.54,9.47,4.69,16.93,242.66,97.22,Unknown,BAUMGARTNER 1-23 #1,2.829087196145044,4.078892457663179
180,359.9,39.82,59.0,2.54,9.12,4.92,16.95,242.54,88.93,Unknown,BAUMGARTNER 1-23 #1,2.830267833826459,4.07753744390572
181,360.4,48.08,57.21,2.54,11.25,4.88,17.48,242.63,81.93,Unknown,BAUMGARTNER 1-23 #1,2.8610573702273894,4.046728708280438
182,360.9,62.52,54.64,2.54,14.97,4.6,18.31,242.68,79.19,Unknown,BAUMGARTNER 1-23 #1,2.907447358686419,4.0007662152625345
183,361.4,79.18,53.26,2.53,18.46,4.27,18.78,242.89,82.04,Unknown,BAUMGARTNER 1-23 #1,2.932792473780117,3.9751855803857863
184,361.9,89.26,52.84,2.53,20.47,4.12,18.92,243.51,87.96,Unknown,BAUMGARTNER 1-23 #1,2.9402195636237325,3.9672684796541247
185,362.4,83.32,52.92,2.53,20.67,4.25,18.9,244.33,93.05,Unknown,BAUMGARTNER 1-23 #1,2.9391619220655967,3.968781339246755
186,362.9,69.81,52.44,2.54,20.91,4.43,19.07,245.18,95.49,Unknown,BAUMGARTNER 1-23 #1,2.9481164196123277,3.959669658895499
187,363.4,58.11,50.12,2.54,21.88,4.44,19.96,245.89,93.96,Unknown,BAUMGARTNER 1-23 #1,2.993730270883318,3.9144201300278674
188,363.9,46.98,47.06,2.54,22.18,4.36,21.26,246.47,88.67,Unknown,BAUMGARTNER 1-23 #1,3.056827372913802,3.8514233832992164
189,364.4,39.57,44.91,2.52,23.12,4.35,22.27,247.88,82.32,Unknown,BAUMGARTNER 1-23 #1,3.1032404812692764,3.8046604870996465
190,364.9,39.48,45.17,2.49,24.48,4.27,22.14,250.99,77.51,Unknown,BAUMGARTNER 1-23 #1,3.0973859272804907,3.8104331496665127
191,365.4,39.75,49.34,2.48,25.17,4.08,20.3,255.38,75.59,Unknown,BAUMGARTNER 1-23 #1,3.0106208860477417,3.8987351111012107
192,365.9,36.77,57.14,2.49,25.43,3.93,17.57,260.73,76.55,Unknown,BAUMGARTNER 1-23 #1,2.866192902199006,4.045504396802627
193,366.4,39.59,66.57,2.49,24.29,3.87,15.08,267.78,78.6,Unknown,BAUMGARTNER 1-23 #1,2.71336936257981,4.198254025612612
194,366.9,52.13,75.56,2.48,22.76,3.87,13.27,278.72,79.08,Unknown,BAUMGARTNER 1-23 #1,2.5855058483441162,4.324927042633309
195,367.4,61.99,81.18,2.47,22.57,3.86,12.33,296.34,79.42,Unknown,BAUMGARTNER 1-23 #1,2.512035317176253,4.396668911410751
196,367.9,65.89,83.03,2.45,24.9,3.8,12.04,320.55,83.09,Unknown,BAUMGARTNER 1-23 #1,2.488234439880675,4.419201988273939
197,368.4,68.36,80.61,2.43,27.07,3.79,12.41,345.4,90.19,Unknown,BAUMGARTNER 1-23 #1,2.5185025992165158,4.38962271129551
198,368.9,67.44,74.84,2.42,27.36,3.82,13.38,361.64,97.71,Unknown,BAUMGARTNER 1-23 #1,2.5937610547000824,4.315352501405889
199,369.4,63.88,68.13,2.43,26.88,3.96,14.7,368.41,102.92,Unknown,BAUMGARTNER 1-23 #1,2.6878474937846906,4.221417644785577
200,369.9,56.36,62.03,2.47,24.02,4.02,16.14,369.91,103.55,Unknown,BAUMGARTNER 1-23 #1,2.7813006628418027,4.127618138985026
201,370.4,46.72,58.71,2.52,19.78,4.09,17.04,369.34,98.21,Unknown,BAUMGARTNER 1-23 #1,2.8355635214011694,4.072610070076094
202,370.9,41.16,60.01,2.54,16.52,4.37,16.67,368.56,88.86,Unknown,BAUMGARTNER 1-23 #1,2.813610696762703,4.094511215001422
203,371.4,39.48,66.82,2.54,15.74,4.61,15.0,368.27,81.69,Unknown,BAUMGARTNER 1-23 #1,2.70805020110221,4.20200243692861
204,371.9,44.98,78.85,2.53,17.58,4.73,12.74,368.34,80.21,Unknown,BAUMGARTNER 1-23 #1,2.5447466501440172,4.367547313409047
205,372.4,57.49,93.89,2.5,20.84,4.64,10.7,368.62,81.08,Unknown,BAUMGARTNER 1-23 #1,2.3702437414678603,4.542123884270456
206,372.9,75.0,110.48,2.46,23.48,4.38,9.09,369.26,83.0,Unknown,BAUMGARTNER 1-23 #1,2.2071749081893874,4.704834509101037
207,373.4,90.79,127.48,2.41,26.26,4.11,7.87,370.26,89.67,Unknown,BAUMGARTNER 1-23 #1,2.063058062429312,4.847959489549136
208,373.9,101.47,143.66,2.36,30.99,3.79,6.98,371.04,100.93,Unknown,BAUMGARTNER 1-23 #1,1.9430489167742813,4.967449396646655
209,374.4,112.22,158.54,2.3,35.12,3.54,6.32,371.4,115.69,Unknown,BAUMGARTNER 1-23 #1,1.843719208158766,5.06600692740901
210,374.9,116.13,170.32,2.23,36.15,3.52,5.88,371.39,130.52,Unknown,BAUMGARTNER 1-23 #1,1.7715567619105355,5.137679020585224
211,375.4,113.52,176.52,2.16,33.99,3.52,5.67,370.97,138.2,Unknown,BAUMGARTNER 1-23 #1,1.7351891177396608,5.173434184401347
212,375.9,113.76,176.45,2.14,33.44,3.44,5.67,370.76,139.85,Unknown,BAUMGARTNER 1-23 #1,1.7351891177396608,5.173037550121279
213,376.4,113.0,171.0,2.17,35.57,3.41,5.85,371.08,141.82,Unknown,BAUMGARTNER 1-23 #1,1.766441661243765,5.14166355650266
214,376.9,111.92,160.88,2.24,36.62,3.37,6.22,371.5,141.83,Unknown,BAUMGARTNER 1-23 #1,1.827769906751088,5.0806587454643966
215,377.4,113.1,147.01,2.31,35.21,3.29,6.81,371.73,137.59,Unknown,BAUMGARTNER 1-23 #1,1.918392120161421,4.990500611675875
216,377.9,117.07,130.71,2.34,33.35,3.26,7.67,371.49,136.75,Unknown,BAUMGARTNER 1-23 #1,2.0373166153791646,4.872981128797461
217,378.4,117.3,113.69,2.34,33.08,3.29,8.82,370.67,138.21,Unknown,BAUMGARTNER 1-23 #1,2.1770218700187,4.733475446141015
218,378.9,103.76,97.79,2.35,31.06,3.39,10.26,369.93,133.57,Unknown,BAUMGARTNER 1-23 #1,2.3282528397426234,4.5828223223241835
219,379.4,81.38,83.06,2.4,22.95,3.57,12.09,369.07,124.38,Unknown,BAUMGARTNER 1-23 #1,2.492378664626701,4.419563238202607
220,379.9,59.58,68.73,2.47,12.3,3.92,14.64,368.04,107.64,Unknown,BAUMGARTNER 1-23 #1,2.6837575085331657,4.230185785133514
221,380.4,47.92,54.5,2.55,5.74,4.55,18.53,367.13,85.98,Unknown,BAUMGARTNER 1-23 #1,2.9193910402972683,3.9982007016691985
222,380.9,49.1,41.03,2.61,3.9,5.01,24.72,366.38,67.93,Unknown,BAUMGARTNER 1-23 #1,3.20761263258949,3.714303506454095
223,381.4,54.83,29.85,2.62,4.5,5.06,34.07,365.83,58.42,Unknown,BAUMGARTNER 1-23 #1,3.5284172316728752,3.396184839838611
224,381.9,58.5,22.74,2.6,5.56,5.16,44.44,365.12,55.76,Unknown,BAUMGARTNER 1-23 #1,3.7941399647714293,3.12412548832239
225,382.4,62.23,20.1,2.58,6.67,5.43,49.82,364.27,57.39,Unknown,BAUMGARTNER 1-23 #1,3.9084165098340344,3.0007198150650303
226,382.9,64.82,20.92,2.57,6.94,5.57,47.83,362.93,59.79,Unknown,BAUMGARTNER 1-23 #1,3.8676530576922055,3.040705639196722
227,383.4,60.02,23.68,2.55,6.57,5.5,42.36,361.26,60.02,Unknown,BAUMGARTNER 1-23 #1,3.7462045207332055,3.164630810015805
228,383.9,49.78,26.73,2.53,7.01,5.28,37.49,359.57,60.76,Unknown,BAUMGARTNER 1-23 #1,3.6240742307478206,3.2857865301508276
229,384.4,45.95,28.96,2.52,8.2,5.09,34.56,358.15,61.89,Unknown,BAUMGARTNER 1-23 #1,3.542696943935855,3.365915567517516
230,384.9,45.05,30.13,2.53,9.77,5.04,33.2,357.03,61.7,Unknown,BAUMGARTNER 1-23 #1,3.502549875922443,3.40552135314221
231,385.4,38.57,30.76,2.54,11.09,5.06,32.51,356.08,61.04,Unknown,BAUMGARTNER 1-23 #1,3.481547734315814,3.4262151446374434
232,385.9,32.16,30.99,2.54,12.26,5.09,32.26,355.53,61.21,Unknown,BAUMGARTNER 1-23 #1,3.4738280726970627,3.433664571799657
233,386.4,32.38,30.98,2.53,13.43,5.04,32.28,355.35,61.93,Unknown,BAUMGARTNER 1-23 #1,3.474447843401748,3.4333418349887226
234,386.9,37.16,30.59,2.51,14.4,5.06,32.69,355.66,62.78,Unknown,BAUMGARTNER 1-23 #1,3.487069220736119,3.420673158162812
235,387.4,49.18,29.96,2.51,14.73,5.14,33.38,356.5,63.93,Unknown,BAUMGARTNER 1-23 #1,3.507956918233689,3.3998631586490187
236,387.9,62.01,28.84,2.51,13.87,5.28,34.68,357.06,65.08,Unknown,BAUMGARTNER 1-23 #1,3.546163151912341,3.3617633124167483
237,388.4,61.78,27.24,2.51,12.32,5.28,36.73,357.44,66.04,Unknown,BAUMGARTNER 1-23 #1,3.6035938598315758,3.3046864812813115
238,388.9,54.86,25.5,2.51,11.09,5.14,39.25,358.29,66.73,Unknown,BAUMGARTNER 1-23 #1,3.6699514442284173,3.2386784521643803
239,389.4,54.08,23.8,2.5,10.41,5.12,42.05,359.71,67.45,Unknown,BAUMGARTNER 1-23 #1,3.738859386418957,3.169685580677429
240,389.9,57.42,23.52,2.49,10.0,5.34,42.52,361.51,66.94,Unknown,BAUMGARTNER 1-23 #1,3.749974553473747,3.1578511230304263
241,390.4,56.91,26.05,2.48,9.58,5.64,38.48,363.02,65.28,Unknown,BAUMGARTNER 1-23 #1,3.6501386257975055,3.260017768199376
242,390.9,53.48,31.26,2.5,9.44,5.59,32.19,363.67,65.99,Unknown,BAUMGARTNER 1-23 #1,3.4716558453107167,3.4423393249933305
243,391.4,57.79,40.08,2.52,9.49,5.4,25.22,363.86,68.37,Unknown,BAUMGARTNER 1-23 #1,3.2276373305367736,3.6908774567766094
244,391.9,66.81,49.43,2.53,11.09,5.34,20.36,364.59,68.19,Unknown,BAUMGARTNER 1-23 #1,3.013572191682322,3.9005575273188677
245,392.4,82.45,57.52,2.51,14.88,5.18,17.44,365.96,67.46,Unknown,BAUMGARTNER 1-23 #1,2.8587664184808337,4.052132713412791
246,392.9,105.69,62.83,2.48,19.78,4.85,15.93,367.34,70.75,Unknown,BAUMGARTNER 1-23 #1,2.768204123921957,4.140432666414855
247,393.4,131.1,65.12,2.44,24.92,4.38,15.36,368.39,78.52,Unknown,BAUMGARTNER 1-23 #1,2.731766727719526,4.176231721694285
248,393.9,163.9,65.24,2.39,31.28,3.91,15.33,369.38,90.95,Unknown,BAUMGARTNER 1-23 #1,2.7298116928837226,4.178072777752813
249,394.4,203.64,63.76,2.34,35.98,3.67,15.69,370.3,105.69,Unknown,BAUMGARTNER 1-23 #1,2.753023566744941,4.15512603448196
250,394.9,223.32,60.34,2.32,30.24,3.6,16.58,370.8,116.73,Unknown,BAUMGARTNER 1-23 #1,2.8081971497071487,4.099995233730915
251,395.4,182.88,54.92,2.37,17.61,3.69,18.24,370.76,117.24,Unknown,BAUMGARTNER 1-23 #1,2.9036169846461855,4.00587758089977
252,395.9,110.26,47.16,2.47,8.51,4.11,21.3,370.57,105.8,Unknown,BAUMGARTNER 1-23 #1,3.0587070727153796,3.85354607566917
253,396.4,62.04,39.97,2.55,5.04,4.81,25.13,370.36,88.45,Unknown,BAUMGARTNER 1-23 #1,3.2240623515555007,3.688129172723232
254,396.9,47.01,34.46,2.57,5.89,5.28,29.11,370.11,71.89,Unknown,BAUMGARTNER 1-23 #1,3.371081757757532,3.5397992310997837
255,397.4,54.44,34.13,2.55,10.03,5.09,29.31,369.94,63.29,Unknown,BAUMGARTNER 1-23 #1,3.377928754722801,3.530176762918616
256,397.9,68.25,39.67,2.54,14.73,4.45,25.34,369.91,65.43,Unknown,BAUMGARTNER 1-23 #1,3.232384174892993,3.6805952345262387
257,398.4,73.85,49.41,2.54,17.46,3.85,20.41,370.17,73.14,Unknown,BAUMGARTNER 1-23 #1,3.0160249768217535,3.9001528328576587
258,398.9,74.11,62.61,2.54,18.03,3.68,16.12,370.7,77.79,Unknown,BAUMGARTNER 1-23 #1,2.7800607370784824,4.136925009757219
259,399.4,78.27,75.2,2.5,17.95,3.78,13.36,371.33,79.85,Unknown,BAUMGARTNER 1-23 #1,2.5922651681085,4.320151230955794
260,399.9,89.05,87.12,2.44,19.81,3.83,11.52,371.8,82.81,Unknown,BAUMGARTNER 1-23 #1,2.444084655267745,4.467286478624705
261,400.4,97.09,97.2,2.4,23.36,3.71,10.31,371.9,87.86,Unknown,BAUMGARTNER 1-23 #1,2.333114298028869,4.576770711466393
262,400.9,98.94,105.59,2.37,26.59,3.45,9.48,371.77,95.82,Unknown,BAUMGARTNER 1-23 #1,2.2491843162669305,4.659563669818423
263,401.4,101.34,110.28,2.36,29.05,3.28,9.07,371.93,106.05,Unknown,BAUMGARTNER 1-23 #1,2.2049722641270453,4.703022586155596
264,401.9,100.15,109.81,2.37,30.98,3.29,9.11,372.35,114.58,Unknown,BAUMGARTNER 1-23 #1,2.209372711271867,4.698751599609622
265,402.4,99.69,103.96,2.38,31.06,3.4,9.63,372.46,118.3,Unknown,BAUMGARTNER 1-23 #1,2.2648832258100344,4.6440062097732895
266,402.9,99.93,94.6,2.4,28.31,3.51,10.59,371.93,118.0,Unknown,BAUMGARTNER 1-23 #1,2.359910159613315,4.549657476057832
267,403.4,87.76,83.63,2.43,25.28,3.62,11.99,370.79,115.71,Unknown,BAUMGARTNER 1-23 #1,2.4840729690394228,4.426402307393435
268,403.9,66.72,72.86,2.45,22.33,3.85,13.77,369.31,111.56,Unknown,BAUMGARTNER 1-23 #1,2.6224923127405635,4.288539791580417
269,404.4,47.2,63.16,2.5,17.85,4.21,15.88,368.25,104.49,Unknown,BAUMGARTNER 1-23 #1,2.7650604558189897,4.145671189387441
270,404.9,35.57,54.95,2.56,13.1,4.54,18.25,367.73,94.54,Unknown,BAUMGARTNER 1-23 #1,2.9041650800285006,4.006423680849631
271,405.4,30.87,48.82,2.6,10.62,4.67,20.52,367.29,82.93,Unknown,BAUMGARTNER 1-23 #1,3.021400020302569,3.888140064964814
272,405.9,34.06,45.14,2.59,11.19,4.57,22.17,367.06,73.22,Unknown,BAUMGARTNER 1-23 #1,3.09874002362822,3.8097687713893897
273,406.4,45.11,44.1,2.56,13.75,4.4,22.67,367.28,69.26,Unknown,BAUMGARTNER 1-23 #1,3.1210424645194377,3.7864597824528
274,406.9,56.91,45.64,2.52,17.6,4.27,21.92,367.84,70.66,Unknown,BAUMGARTNER 1-23 #1,3.087399462079815,3.8207845249938748
275,407.4,64.17,49.46,2.5,21.93,4.15,20.24,368.05,75.21,Unknown,BAUMGARTNER 1-23 #1,3.0076608444192647,3.9011642620932703
276,407.9,65.95,54.74,2.5,24.35,3.95,18.3,367.78,81.4,Unknown,BAUMGARTNER 1-23 #1,2.9069010598473755,4.002594703612533
277,408.4,67.66,60.78,2.49,24.52,3.83,16.48,367.52,86.9,Unknown,BAUMGARTNER 1-23 #1,2.8021475244813256,4.107260787488647
278,408.9,72.93,67.36,2.47,23.42,3.88,14.87,367.45,89.79,Unknown,BAUMGARTNER 1-23 #1,2.6993457604720636,4.210051369934071
279,409.4,78.96,73.73,2.49,22.79,3.96,13.58,367.41,89.43,Unknown,BAUMGARTNER 1-23 #1,2.60859812213055,4.300409772001559
280,409.9,78.63,79.78,2.53,23.94,4.03,12.55,367.55,87.03,Unknown,BAUMGARTNER 1-23 #1,2.529720665577793,4.379272846477261
281,410.4,75.13,85.62,2.55,25.57,4.03,11.69,367.91,86.54,Unknown,BAUMGARTNER 1-23 #1,2.458733775483977,4.4499189007168
282,410.9,78.81,91.23,2.53,28.14,4.01,10.97,368.39,86.8,Unknown,BAUMGARTNER 1-23 #1,2.395164274287139,4.513383790357383
283,411.4,85.78,97.19,2.5,30.86,4.03,10.3,369.11,86.15,Unknown,BAUMGARTNER 1-23 #1,2.33214389523559,4.576667825515379
284,411.9,91.83,103.45,2.46,33.18,4.04,9.67,369.86,87.36,Unknown,BAUMGARTNER 1-23 #1,2.269028309465203,4.639088404191552
285,412.4,99.28,108.83,2.41,34.11,4.03,9.19,370.28,92.23,Unknown,BAUMGARTNER 1-23 #1,2.2181159363675955,4.68978703170797
286,412.9,106.29,111.76,2.4,34.18,3.94,8.95,370.35,102.58,Unknown,BAUMGARTNER 1-23 #1,2.191653532286764,4.716353714948706
287,413.4,110.53,111.54,2.4,33.64,3.85,8.97,370.28,113.96,Unknown,BAUMGARTNER 1-23 #1,2.1938856760707046,4.714383270961408
288,413.9,112.2,108.72,2.39,32.35,3.86,9.2,370.39,116.45,Unknown,BAUMGARTNER 1-23 #1,2.2192034840549946,4.688775769842889
289,414.4,117.31,104.59,2.39,31.49,3.78,9.56,370.83,112.57,Unknown,BAUMGARTNER 1-23 #1,2.25758772706331,4.650047944766177
290,414.9,124.14,100.39,2.39,31.08,3.63,9.96,370.98,111.17,Unknown,BAUMGARTNER 1-23 #1,2.298577071596507,4.609062600703435
291,415.4,130.71,96.95,2.39,30.69,3.47,10.32,370.79,113.12,Unknown,BAUMGARTNER 1-23 #1,2.334083760053417,4.574195381688661
292,415.9,138.86,93.74,2.37,31.77,3.39,10.67,370.36,113.25,Unknown,BAUMGARTNER 1-23 #1,2.367436065313662,4.54052499249456
293,416.4,145.17,90.39,2.35,32.43,3.34,11.07,369.73,111.23,Unknown,BAUMGARTNER 1-23 #1,2.4042387467205457,4.50413364181032
294,416.9,146.4,87.18,2.36,32.07,3.27,11.47,369.09,113.79,Unknown,BAUMGARTNER 1-23 #1,2.4397349311412793,4.467974946810247
295,417.4,146.76,84.33,2.39,32.28,3.18,11.86,368.51,117.58,Unknown,BAUMGARTNER 1-23 #1,2.4731713935695794,4.43473767358655
296,417.9,148.31,82.92,2.42,31.64,3.15,12.06,368.13,117.16,Unknown,BAUMGARTNER 1-23 #1,2.4898941912990393,4.417876287567579
297,418.4,143.6,83.16,2.43,29.54,3.18,12.03,368.38,117.57,Unknown,BAUMGARTNER 1-23 #1,2.4874035299865875,4.420766462989812
298,418.9,132.73,84.39,2.43,28.29,3.26,11.85,368.79,119.15,Unknown,BAUMGARTNER 1-23 #1,2.47232786758114,4.435448911169876
299,419.4,126.26,85.81,2.42,28.9,3.35,11.65,369.18,120.83,Unknown,BAUMGARTNER 1-23 #1,2.4553061800117097,4.45213554981903
300,419.9,125.28,86.94,2.39,31.82,3.44,11.5,369.26,121.49,Unknown,BAUMGARTNER 1-23 #1,2.4423470353692043,4.465218225560646
301,420.4,128.35,87.86,2.37,33.93,3.52,11.38,368.95,121.01,Unknown,BAUMGARTNER 1-23 #1,2.431857428698185,4.475744638547633
302,420.9,130.63,88.86,2.36,32.5,3.58,11.25,368.79,120.91,Unknown,BAUMGARTNER 1-23 #1,2.4203681286504293,4.487062097507763
303,421.4,129.9,90.06,2.37,31.41,3.55,11.1,369.37,121.72,Unknown,BAUMGARTNER 1-23 #1,2.4069451083182885,4.500476114873425
304,421.9,126.79,91.25,2.38,32.74,3.49,10.96,369.89,122.89,Unknown,BAUMGARTNER 1-23 #1,2.3942522815198695,4.513602992462601
305,422.4,127.36,92.03,2.39,33.82,3.48,10.87,369.83,123.46,Unknown,BAUMGARTNER 1-23 #1,2.386006701133118,4.522114610850766
306,422.9,128.31,92.3,2.39,33.76,3.49,10.83,369.22,123.47,Unknown,BAUMGARTNER 1-23 #1,2.382320061012899,4.525044141508807
307,423.4,121.61,91.78,2.39,34.17,3.55,10.9,368.69,123.73,Unknown,BAUMGARTNER 1-23 #1,2.388762789235098,4.519394408966687
308,423.9,115.55,90.54,2.39,34.08,3.66,11.05,368.65,124.08,Unknown,BAUMGARTNER 1-23 #1,2.402430427963762,4.505791742007813
309,424.4,114.3,88.96,2.4,32.88,3.74,11.24,368.92,124.29,Unknown,BAUMGARTNER 1-23 #1,2.419478844465545,4.488186830502272
310,424.9,112.19,87.04,2.4,32.86,3.77,11.49,368.76,124.42,Unknown,BAUMGARTNER 1-23 #1,2.4414770918606643,4.466367783107633
311,425.4,109.41,85.3,2.39,33.2,3.77,11.72,368.04,123.87,Unknown,BAUMGARTNER 1-23 #1,2.4612967841488667,4.446174454497633
312,425.9,109.41,84.17,2.37,31.31,3.76,11.88,367.27,122.74,Unknown,BAUMGARTNER 1-23 #1,2.474856313934499,4.432838563223485
313,426.4,108.89,84.51,2.37,29.28,3.74,11.83,366.82,121.68,Unknown,BAUMGARTNER 1-23 #1,2.4706386779902956,4.436869870556391
314,426.9,107.19,87.07,2.38,28.98,3.69,11.49,366.8,120.79,Unknown,BAUMGARTNER 1-23 #1,2.4414770918606643,4.466712392840524
315,427.4,103.78,91.07,2.4,28.37,3.59,10.98,367.01,120.25,Unknown,BAUMGARTNER 1-23 #1,2.3960754360813845,4.511628441579727
316,427.9,100.87,96.28,2.42,27.88,3.55,10.39,367.13,119.92,Unknown,BAUMGARTNER 1-23 #1,2.340843805111136,4.567260612914871
317,428.4,102.2,102.02,2.43,29.47,3.6,9.81,367.17,119.75,Unknown,BAUMGARTNER 1-23 #1,2.2834022735772717,4.625168872494781
318,428.9,105.51,107.9,2.43,33.72,3.77,9.27,367.59,120.0,Unknown,BAUMGARTNER 1-23 #1,2.2267833795777636,4.681204872264089
319,429.4,106.76,113.99,2.42,37.16,3.96,8.78,368.52,120.69,Unknown,BAUMGARTNER 1-23 #1,2.172476407647025,4.736110725248687
320,429.9,108.75,119.82,2.41,37.5,4.1,8.35,369.44,121.76,Unknown,BAUMGARTNER 1-23 #1,2.122261538862764,4.785990616655779
321,430.4,112.46,124.73,2.41,37.32,4.16,8.02,369.88,123.47,Unknown,BAUMGARTNER 1-23 #1,2.081938421878423,4.826151401137618
322,430.9,117.07,128.14,2.41,36.79,4.14,7.8,369.96,125.09,Unknown,BAUMGARTNER 1-23 #1,2.0541237336955462,4.853123416210876
323,431.4,118.3,130.11,2.41,37.49,4.07,7.69,370.03,126.02,Unknown,BAUMGARTNER 1-23 #1,2.0399207835175526,4.868380246515384
324,431.9,118.17,131.06,2.4,36.76,3.89,7.63,370.48,127.14,Unknown,BAUMGARTNER 1-23 #1,2.0320878452963655,4.875655233611351
325,432.4,117.32,131.31,2.39,36.45,3.7,7.62,371.34,128.45,Unknown,BAUMGARTNER 1-23 #1,2.030776369698555,4.877560939870913
326,432.9,112.79,131.31,2.38,37.23,3.62,7.62,371.91,129.4,Unknown,BAUMGARTNER 1-23 #1,2.030776369698555,4.877560939870913
327,433.4,108.88,131.25,2.38,37.35,3.66,7.62,371.74,130.09,Unknown,BAUMGARTNER 1-23 #1,2.030776369698555,4.877103901471733
328,433.9,108.02,131.04,2.39,37.97,3.77,7.63,371.18,130.32,Unknown,BAUMGARTNER 1-23 #1,2.0320878452963655,4.8755026201047595
329,434.4,109.89,131.0,2.39,38.03,3.85,7.63,370.7,130.4,Unknown,BAUMGARTNER 1-23 #1,2.0320878452963655,4.875197323201151
330,434.9,117.45,131.1,2.39,37.09,3.91,7.63,370.35,130.83,Unknown,BAUMGARTNER 1-23 #1,2.0320878452963655,4.875960390769654
331,435.4,125.8,131.56,2.4,37.62,3.9,7.6,370.11,131.36,Unknown,BAUMGARTNER 1-23 #1,2.028148247292285,4.8794630213208565
332,435.9,125.16,132.25,2.4,39.0,3.85,7.56,369.65,131.77,Unknown,BAUMGARTNER 1-23 #1,2.0228711901914416,4.8846940707384086
333,436.4,121.56,132.6,2.39,39.2,3.91,7.54,369.27,132.05,Unknown,BAUMGARTNER 1-23 #1,2.020222182019865,4.887337077751762
334,436.9,126.3,132.77,2.37,37.57,4.08,7.53,369.65,132.04,Unknown,BAUMGARTNER 1-23 #1,2.018895041811802,4.8886183079078105
335,437.4,128.74,132.59,2.37,35.61,4.15,7.54,370.61,131.76,Unknown,BAUMGARTNER 1-23 #1,2.020222182019865,4.887261660126628
336,437.9,123.0,132.29,2.38,36.15,4.08,7.56,371.25,131.55,Unknown,BAUMGARTNER 1-23 #1,2.0228711901914416,4.884996482474289
337,438.4,121.62,131.71,2.4,38.18,3.99,7.59,371.28,131.49,Unknown,BAUMGARTNER 1-23 #1,2.0268315914075385,4.880602536010955
338,438.9,125.05,130.84,2.41,38.2,4.03,7.64,370.83,131.5,Unknown,BAUMGARTNER 1-23 #1,2.033397603178429,4.8739752026701835
339,439.4,120.11,129.63,2.41,37.76,4.09,7.71,370.31,131.54,Unknown,BAUMGARTNER 1-23 #1,2.0425181875752383,4.864684238611951
340,439.9,112.13,128.0,2.4,36.53,4.07,7.81,369.95,131.5,Unknown,BAUMGARTNER 1-23 #1,2.0554049638515948,4.852030263919617
341,440.4,112.01,126.41,2.4,34.28,4.07,7.91,369.62,131.28,Unknown,BAUMGARTNER 1-23 #1,2.0681277817795625,4.839530592507466
342,440.9,112.12,125.58,2.4,35.25,4.11,7.96,369.19,131.3,Unknown,BAUMGARTNER 1-23 #1,2.0744289998562917,4.832943005685963
343,441.4,109.41,126.16,2.41,36.77,4.01,7.93,369.24,131.44,Unknown,BAUMGARTNER 1-23 #1,2.0706530356467567,4.837550942654783
344,441.9,109.55,128.36,2.41,35.39,3.87,7.79,369.91,131.48,Unknown,BAUMGARTNER 1-23 #1,2.052840859882657,4.8548388162416565
345,442.4,111.46,132.51,2.4,33.99,3.82,7.55,370.48,131.43,Unknown,BAUMGARTNER 1-23 #1,2.0215475632609334,4.886658114276544
346,442.9,114.96,137.17,2.39,33.72,3.84,7.29,370.91,131.05,Unknown,BAUMGARTNER 1-23 #1,1.986503546020567,4.921221032490315
347,443.4,117.2,143.28,2.39,34.81,3.85,6.98,370.91,130.6,Unknown,BAUMGARTNER 1-23 #1,1.9430489167742813,4.964800757752457
348,443.9,116.02,149.69,2.38,36.78,3.81,6.68,370.77,131.32,Unknown,BAUMGARTNER 1-23 #1,1.8991179875485542,5.008566488927144
349,444.4,115.7,157.43,2.37,37.8,3.8,6.35,370.95,132.49,Unknown,BAUMGARTNER 1-23 #1,1.8484548129046001,5.058980915026537
350,444.9,117.77,164.85,2.36,38.69,3.85,6.07,371.52,133.15,Unknown,BAUMGARTNER 1-23 #1,1.803358605071407,5.10503596951774
351,445.4,117.4,170.52,2.36,37.96,3.89,5.87,372.34,134.26,Unknown,BAUMGARTNER 1-23 #1,1.7698546338400052,5.13885259189701
352,445.9,115.23,173.22,2.37,37.57,3.85,5.77,373.12,135.51,Unknown,BAUMGARTNER 1-23 #1,1.7526720805200082,5.1545624629028985
353,446.4,116.7,172.48,2.37,38.58,3.77,5.8,372.31,135.32,Unknown,BAUMGARTNER 1-23 #1,1.7578579175523736,5.150281287720632
354,446.9,122.4,168.49,2.36,38.28,3.75,5.94,370.32,134.28,Unknown,BAUMGARTNER 1-23 #1,1.7817091333745536,5.126876400850294
355,447.4,122.29,161.64,2.36,37.78,3.75,6.19,369.53,134.16,Unknown,BAUMGARTNER 1-23 #1,1.8229350866965048,5.085371640210273
356,447.9,110.42,152.27,2.36,36.75,3.73,6.57,370.0,133.89,Unknown,BAUMGARTNER 1-23 #1,1.8825138324965192,5.025655260852641
357,448.4,103.75,141.3,2.38,34.48,3.73,7.08,370.38,132.82,Unknown,BAUMGARTNER 1-23 #1,1.9572739077056285,4.950885289690482
